OrderID,CustomerID,Product,Category,Quantity,UnitPrice,Sales,Profit,OrderDate
740,10,Minimalist Sunscreen,Skincare,5,571,2855,701.47,30-04-2019
741,19,Plum Serum,Skincare,4,996,3984,595.45,15-01-2022
742,94,Himalaya Face Pack,Skincare,5,1162,5810,1348.32,16-06-2018
743,111,Maybelline Mascara,Makeup,4,868,3472,1193.78,18-01-2019
744,170,Colorbar Eyeliner,Makeup,5,1334,6670,1854.44,30-03-2017
745,291,Plum Serum,Skincare,4,928,3712,997.09,16-08-2018
746,226,Maybelline Mascara,Makeup,2,532,1064,230.45,03-01-2021
747,20,Lakme Lipstick,Makeup,5,1418,7090,2051.94,06-04-2018
748,187,Himalaya Face Pack,Skincare,4,422,1688,362.39,11-02-2022
749,140,Plum Serum,Skincare,4,643,2572,283.32,21-04-2021
750,233,Plum Serum,Skincare,5,495,2475,562.34,04-09-2017
751,288,Plum Serum,Skincare,1,574,574,100.46,03-11-2021
752,227,Nykaa Nail Polish,Makeup,2,1050,2100,304.39,14-10-2021
753,217,Mamaearth Face Wash,Skincare,4,1059,4236,446.75,09-12-2022
754,156,Himalaya Face Pack,Skincare,4,267,1068,364.29,26-02-2022
755,88,Maybelline Mascara,Makeup,1,448,448,56.34,12-01-2020
756,288,Maybelline Mascara,Makeup,1,358,358,86.55,22-10-2018
757,84,LOreal Shampoo,Haircare,4,1074,4296,441.55,11-01-2019
758,124,Minimalist Sunscreen,Skincare,5,686,3430,483.89,18-05-2020
759,290,Lakme Lipstick,Makeup,3,821,2463,522.92,27-01-2020
760,63,Minimalist Sunscreen,Skincare,3,1273,3819,390.69,11-02-2019
761,254,Mamaearth Face Wash,Skincare,4,804,3216,865.59,23-10-2022
762,102,Lakme Lipstick,Makeup,4,1470,5880,788.75,30-11-2017
763,8,Minimalist Sunscreen,Skincare,4,949,3796,599.03,04-06-2017
764,149,Colorbar Eyeliner,Makeup,5,501,2505,487.31,14-04-2021
765,24,Minimalist Sunscreen,Skincare,2,1022,2044,673.94,10-02-2017
766,125,LOreal Shampoo,Haircare,2,606,1212,214.61,10-08-2022
767,147,Minimalist Sunscreen,Skincare,1,1382,1382,376.9,13-07-2019
768,28,Himalaya Face Pack,Skincare,4,377,1508,240.33,15-01-2020
769,141,Colorbar Eyeliner,Makeup,2,1013,2026,402.43,26-01-2018
770,18,Minimalist Sunscreen,Skincare,3,813,2439,797.06,05-05-2017
771,22,Himalaya Face Pack,Skincare,1,254,254,66.16,15-10-2018
772,297,Himalaya Face Pack,Skincare,1,1054,1054,350.61,08-07-2019
773,117,LOreal Shampoo,Haircare,5,700,3500,1043.1,12-11-2017
774,81,Lakme Lipstick,Makeup,2,773,1546,445.85,12-07-2021
775,105,Nykaa Nail Polish,Makeup,1,917,917,183.72,19-02-2020
776,100,Lakme Lipstick,Makeup,5,531,2655,797.59,05-09-2019
777,130,Minimalist Sunscreen,Skincare,3,1496,4488,657.24,27-08-2019
778,8,Colorbar Eyeliner,Makeup,2,865,1730,343.66,27-09-2018
779,179,Himalaya Face Pack,Skincare,5,383,1915,656.32,06-09-2019
780,42,Biotique Cream,Skincare,4,1335,5340,1570.84,05-10-2021
781,219,Lakme Lipstick,Makeup,2,1126,2252,552.49,10-08-2022
782,102,LOreal Shampoo,Haircare,2,368,736,75.64,09-08-2020
783,214,Maybelline Mascara,Makeup,2,561,1122,376.76,27-04-2018
784,89,Biotique Cream,Skincare,1,406,406,131.55,01-08-2018
785,94,Nykaa Nail Polish,Makeup,2,467,934,214.98,30-10-2018
786,145,Maybelline Mascara,Makeup,3,974,2922,507.27,16-06-2021
787,213,Plum Serum,Skincare,3,1284,3852,447.78,18-07-2019
788,44,Biotique Cream,Skincare,4,1377,5508,895.42,26-07-2022
789,25,Maybelline Mascara,Makeup,2,440,880,115.96,21-04-2020
790,296,Plum Serum,Skincare,4,386,1544,498.42,01-06-2018
791,256,Mamaearth Face Wash,Skincare,3,1318,3954,480.63,20-07-2017
792,172,Maybelline Mascara,Makeup,2,1329,2658,657.57,11-04-2018
793,63,Maybelline Mascara,Makeup,1,329,329,58.73,24-11-2019
794,234,Maybelline Mascara,Makeup,4,808,3232,565.37,22-10-2021
795,274,Lakme Lipstick,Makeup,1,357,357,102.49,31-05-2022
796,241,Biotique Cream,Skincare,4,569,2276,465.41,08-07-2018
797,265,Biotique Cream,Skincare,3,374,1122,119.58,04-12-2017
798,233,Plum Serum,Skincare,4,318,1272,431.64,18-09-2021
799,24,Mamaearth Face Wash,Skincare,4,474,1896,255.84,25-12-2019
800,241,Plum Serum,Skincare,1,931,931,117.24,05-06-2017
801,116,Nykaa Nail Polish,Makeup,5,248,1240,172.68,02-11-2018
802,269,Colorbar Eyeliner,Makeup,4,934,3736,1202.48,03-07-2017
803,110,Colorbar Eyeliner,Makeup,3,252,756,226.14,04-06-2019
804,61,Plum Serum,Skincare,5,440,2200,586.76,11-09-2019
805,62,LOreal Shampoo,Haircare,1,946,946,126.57,23-03-2022
806,107,Colorbar Eyeliner,Makeup,4,827,3308,901.85,20-06-2018
807,273,LOreal Shampoo,Haircare,1,503,503,72.56,08-05-2022
808,16,Lakme Lipstick,Makeup,2,1184,2368,587.04,30-12-2021
809,184,LOreal Shampoo,Haircare,2,1299,2598,685.57,16-09-2017
810,176,Biotique Cream,Skincare,2,822,1644,238.46,23-05-2018
811,246,Maybelline Mascara,Makeup,3,1209,3627,1027.89,12-11-2018
812,149,Colorbar Eyeliner,Makeup,4,1190,4760,673.14,16-08-2017
813,125,LOreal Shampoo,Haircare,3,881,2643,510.52,06-07-2021
814,197,Mamaearth Face Wash,Skincare,4,1301,5204,748.03,04-10-2018
815,124,Colorbar Eyeliner,Makeup,4,1039,4156,911.16,01-09-2018
816,71,LOreal Shampoo,Haircare,4,982,3928,1075.65,19-02-2019
817,185,Colorbar Eyeliner,Makeup,4,1097,4388,1289.29,03-03-2019
818,161,LOreal Shampoo,Haircare,1,585,585,153.39,21-04-2021
819,142,Minimalist Sunscreen,Skincare,3,1089,3267,872.86,03-06-2020
820,181,Lakme Lipstick,Makeup,5,1150,5750,1492.82,07-11-2021
821,259,Maybelline Mascara,Makeup,3,686,2058,422.24,11-09-2021
822,272,Himalaya Face Pack,Skincare,5,929,4645,1503.03,11-04-2020
823,176,Mamaearth Face Wash,Skincare,5,1130,5650,1050.04,18-06-2022
824,228,Biotique Cream,Skincare,2,784,1568,363.39,16-05-2019
825,178,Maybelline Mascara,Makeup,1,1244,1244,247.23,14-10-2018
826,168,Colorbar Eyeliner,Makeup,2,406,812,130.46,05-01-2018
827,115,Lakme Lipstick,Makeup,2,1001,2002,370.58,04-07-2021
828,238,Colorbar Eyeliner,Makeup,5,1147,5735,1187.27,22-04-2020
829,100,Nykaa Nail Polish,Makeup,4,442,1768,259.83,12-12-2019
830,247,Nykaa Nail Polish,Makeup,2,972,1944,402.86,11-02-2017
831,141,Himalaya Face Pack,Skincare,1,200,200,58.51,13-07-2020
832,273,Himalaya Face Pack,Skincare,5,1164,5820,1025.05,15-08-2017
833,209,Colorbar Eyeliner,Makeup,1,945,945,188.94,02-12-2017
834,5,Plum Serum,Skincare,2,939,1878,519.35,30-03-2021
835,51,Nykaa Nail Polish,Makeup,5,803,4015,434.08,06-06-2019
836,194,Himalaya Face Pack,Skincare,3,700,2100,670.28,25-01-2021
837,158,Nykaa Nail Polish,Makeup,2,1413,2826,335.43,19-08-2017
838,139,Maybelline Mascara,Makeup,2,430,860,260.73,19-04-2021
839,34,Himalaya Face Pack,Skincare,1,511,511,53.26,14-09-2019
840,264,Minimalist Sunscreen,Skincare,2,1035,2070,361.07,05-11-2019
841,248,Minimalist Sunscreen,Skincare,1,1256,1256,128.97,07-03-2017
842,113,Maybelline Mascara,Makeup,5,1139,5695,1933.73,26-04-2022
843,148,Biotique Cream,Skincare,5,1482,7410,2395.89,06-02-2020
844,50,LOreal Shampoo,Haircare,5,1370,6850,1988.7,27-04-2022
845,47,Maybelline Mascara,Makeup,5,465,2325,585.59,25-06-2017
846,17,Biotique Cream,Skincare,3,382,1146,182.92,04-09-2021
847,297,Plum Serum,Skincare,3,1142,3426,542.58,28-06-2017
848,38,Biotique Cream,Skincare,1,407,407,53.05,22-08-2019
849,210,Nykaa Nail Polish,Makeup,5,1155,5775,1361.27,20-07-2019
850,42,Mamaearth Face Wash,Skincare,3,1082,3246,475.4,10-09-2021
851,67,Maybelline Mascara,Makeup,2,1397,2794,513.52,04-08-2019
852,72,Maybelline Mascara,Makeup,5,736,3680,860.29,30-01-2021
853,3,Plum Serum,Skincare,1,556,556,118.83,23-09-2017
854,196,Colorbar Eyeliner,Makeup,5,1197,5985,1035.11,12-07-2021
855,192,Himalaya Face Pack,Skincare,5,480,2400,755.74,06-12-2018
856,252,Biotique Cream,Skincare,2,1192,2384,798.32,31-10-2021
857,26,Colorbar Eyeliner,Makeup,3,959,2877,622.34,27-06-2022
858,34,Plum Serum,Skincare,1,484,484,50.09,11-07-2021
859,87,Plum Serum,Skincare,2,584,1168,183.56,29-10-2021
860,145,Minimalist Sunscreen,Skincare,3,356,1068,236.08,31-12-2022
861,296,Colorbar Eyeliner,Makeup,3,1457,4371,1100.29,09-02-2018
862,183,Maybelline Mascara,Makeup,4,1326,5304,860.89,12-12-2022
863,71,Mamaearth Face Wash,Skincare,1,1395,1395,436.83,09-09-2020
864,273,LOreal Shampoo,Haircare,5,961,4805,865.57,14-05-2022
865,52,Biotique Cream,Skincare,2,496,992,148.51,29-05-2018
866,265,Nykaa Nail Polish,Makeup,1,1370,1370,285.2,05-10-2021
867,32,Mamaearth Face Wash,Skincare,5,361,1805,628.68,15-05-2019
868,102,Lakme Lipstick,Makeup,1,291,291,99.23,06-12-2021
869,124,Minimalist Sunscreen,Skincare,1,622,622,196.92,24-07-2018
870,197,Minimalist Sunscreen,Skincare,5,509,2545,480.04,12-11-2022
871,61,LOreal Shampoo,Haircare,4,1204,4816,912.03,02-10-2018
872,224,Plum Serum,Skincare,5,1378,6890,2118.87,16-06-2019
873,159,Plum Serum,Skincare,2,470,940,256.95,06-12-2018
874,292,LOreal Shampoo,Haircare,5,1496,7480,947.62,11-01-2019
875,182,Plum Serum,Skincare,4,421,1684,285.71,22-10-2018
876,72,Biotique Cream,Skincare,5,1179,5895,1309.15,25-02-2022
877,286,Mamaearth Face Wash,Skincare,2,1002,2004,564.87,13-10-2017
878,205,Maybelline Mascara,Makeup,2,388,776,191.24,12-02-2017
879,178,Himalaya Face Pack,Skincare,1,349,349,68.11,06-11-2019
880,257,LOreal Shampoo,Haircare,5,886,4430,644.87,21-11-2017
881,197,Lakme Lipstick,Makeup,3,553,1659,498.72,10-04-2017
882,133,Mamaearth Face Wash,Skincare,3,802,2406,273.09,04-03-2017
883,52,Mamaearth Face Wash,Skincare,1,213,213,40.44,03-10-2017
884,196,Lakme Lipstick,Makeup,1,1069,1069,226.61,27-04-2018
885,297,Minimalist Sunscreen,Skincare,5,1427,7135,1573.13,31-08-2020
886,100,Himalaya Face Pack,Skincare,3,333,999,339.51,16-08-2017
887,142,Maybelline Mascara,Makeup,2,201,402,95.9,12-11-2020
888,148,Biotique Cream,Skincare,2,303,606,160.46,27-05-2020
889,22,Biotique Cream,Skincare,1,935,935,153.78,11-06-2017
890,148,Minimalist Sunscreen,Skincare,5,930,4650,1460.15,13-01-2021
891,92,Colorbar Eyeliner,Makeup,1,624,624,216.76,30-07-2017
892,107,Nykaa Nail Polish,Makeup,5,497,2485,789.35,19-04-2018
893,211,Colorbar Eyeliner,Makeup,3,487,1461,227.2,02-10-2021
894,111,Lakme Lipstick,Makeup,5,1433,7165,1479.48,02-03-2020
895,208,Lakme Lipstick,Makeup,4,1340,5360,1838.87,19-02-2017
896,288,Biotique Cream,Skincare,3,1202,3606,430.88,16-12-2017
897,253,Maybelline Mascara,Makeup,2,428,856,112.8,23-10-2018
898,32,Plum Serum,Skincare,1,261,261,62.83,17-03-2019
899,268,Maybelline Mascara,Makeup,4,982,3928,425.58,01-04-2020
900,152,Biotique Cream,Skincare,4,460,1840,468.2,08-07-2022
901,46,LOreal Shampoo,Haircare,4,968,3872,936.02,08-05-2017
902,213,Maybelline Mascara,Makeup,3,1263,3789,837.52,05-09-2017
903,207,Biotique Cream,Skincare,3,1143,3429,477.67,22-05-2019
904,92,Maybelline Mascara,Makeup,3,1259,3777,509.31,17-10-2022
905,7,Biotique Cream,Skincare,4,323,1292,326.79,30-12-2017
906,83,Lakme Lipstick,Makeup,3,281,843,149.72,25-07-2019
907,77,Himalaya Face Pack,Skincare,4,1062,4248,678.22,20-10-2020
908,91,Biotique Cream,Skincare,3,664,1992,321.91,16-04-2021
909,41,Maybelline Mascara,Makeup,1,703,703,228.82,30-03-2017
910,241,LOreal Shampoo,Haircare,4,1080,4320,1496.16,03-06-2022
911,249,Maybelline Mascara,Makeup,4,641,2564,844.8,30-01-2018
912,184,Nykaa Nail Polish,Makeup,4,580,2320,545.5,09-03-2017
913,204,Minimalist Sunscreen,Skincare,4,575,2300,340.1,08-06-2019
914,117,Mamaearth Face Wash,Skincare,5,1385,6925,1963.51,16-02-2018
915,246,Maybelline Mascara,Makeup,1,272,272,74.49,08-02-2022
916,16,Lakme Lipstick,Makeup,4,1366,5464,731.26,01-05-2020
917,138,LOreal Shampoo,Haircare,1,683,683,77.87,06-12-2017
918,108,Minimalist Sunscreen,Skincare,3,1246,3738,996.75,09-11-2018
919,169,Minimalist Sunscreen,Skincare,3,1277,3831,947.44,18-08-2019
920,73,Mamaearth Face Wash,Skincare,3,865,2595,848.89,17-05-2017
921,223,Lakme Lipstick,Makeup,5,1224,6120,1501.63,31-01-2019
922,87,Himalaya Face Pack,Skincare,1,441,441,145.01,23-02-2021
923,270,Colorbar Eyeliner,Makeup,5,897,4485,1551.58,27-07-2017
924,22,Minimalist Sunscreen,Skincare,5,502,2510,383.32,10-08-2018
925,143,Minimalist Sunscreen,Skincare,5,1081,5405,864.72,18-11-2020
926,182,LOreal Shampoo,Haircare,4,585,2340,244.54,13-10-2019
927,202,Biotique Cream,Skincare,3,947,2841,367.55,30-10-2018
928,258,Biotique Cream,Skincare,3,728,2184,328.18,22-07-2021
929,62,Mamaearth Face Wash,Skincare,2,1134,2268,345.62,07-08-2021
930,200,LOreal Shampoo,Haircare,5,465,2325,802.67,26-05-2018
931,242,LOreal Shampoo,Haircare,4,662,2648,836.64,14-02-2020
932,283,Lakme Lipstick,Makeup,5,409,2045,687.75,18-05-2020
933,48,Colorbar Eyeliner,Makeup,2,381,762,124.15,27-09-2017
934,29,LOreal Shampoo,Haircare,2,1121,2242,568.91,23-12-2021
935,276,Biotique Cream,Skincare,2,358,716,73.54,10-11-2017
936,200,Maybelline Mascara,Makeup,3,617,1851,412.72,02-07-2018
937,229,Minimalist Sunscreen,Skincare,1,1056,1056,222.77,29-01-2017
938,27,Colorbar Eyeliner,Makeup,4,342,1368,234.55,13-02-2019
939,15,Minimalist Sunscreen,Skincare,5,959,4795,866.21,26-05-2022
940,175,LOreal Shampoo,Haircare,1,384,384,127.68,20-10-2017
941,120,Mamaearth Face Wash,Skincare,5,614,3070,565.83,08-12-2021
942,254,Himalaya Face Pack,Skincare,1,370,370,49.3,03-02-2022
943,179,Nykaa Nail Polish,Makeup,3,1299,3897,1295.35,22-06-2020
944,68,Himalaya Face Pack,Skincare,5,230,1150,297.15,24-12-2017
945,102,Mamaearth Face Wash,Skincare,1,335,335,46.84,21-04-2018
946,93,Lakme Lipstick,Makeup,2,1212,2424,797.25,16-02-2021
947,188,Himalaya Face Pack,Skincare,3,244,732,113.45,23-09-2017
948,179,Nykaa Nail Polish,Makeup,5,1099,5495,1122.18,19-06-2017
949,158,Mamaearth Face Wash,Skincare,4,1466,5864,1640.46,16-07-2017
950,300,Colorbar Eyeliner,Makeup,5,715,3575,1051.59,26-02-2018
951,110,Colorbar Eyeliner,Makeup,1,931,931,295.71,28-04-2021
952,132,Nykaa Nail Polish,Makeup,3,1310,3930,986.07,03-10-2019
953,95,Mamaearth Face Wash,Skincare,4,1241,4964,1549.15,26-07-2022
954,250,Minimalist Sunscreen,Skincare,2,743,1486,205.21,11-03-2017
955,218,Mamaearth Face Wash,Skincare,5,254,1270,293.06,05-01-2022
956,78,Plum Serum,Skincare,3,1455,4365,1289.2,14-11-2018
957,241,Minimalist Sunscreen,Skincare,5,426,2130,227.53,02-01-2022
958,227,Biotique Cream,Skincare,4,645,2580,675.55,06-10-2021
959,268,LOreal Shampoo,Haircare,4,359,1436,373.86,28-09-2020
960,100,Nykaa Nail Polish,Makeup,2,504,1008,239.43,05-09-2022
961,13,Nykaa Nail Polish,Makeup,4,439,1756,579.36,28-11-2020
962,138,Nykaa Nail Polish,Makeup,4,711,2844,338.22,03-09-2018
963,18,Mamaearth Face Wash,Skincare,5,543,2715,618.94,16-12-2019
964,81,Plum Serum,Skincare,4,1360,5440,1294.21,10-08-2019
965,152,LOreal Shampoo,Haircare,1,704,704,89.34,24-06-2018
966,125,Minimalist Sunscreen,Skincare,4,1185,4740,536.07,14-01-2020
967,5,Minimalist Sunscreen,Skincare,3,1125,3375,542.79,01-05-2021
968,174,Minimalist Sunscreen,Skincare,5,428,2140,386.17,27-09-2021
969,197,Minimalist Sunscreen,Skincare,5,1355,6775,2139.49,16-08-2017
970,55,Lakme Lipstick,Makeup,1,747,747,155.76,01-08-2021
971,232,Biotique Cream,Skincare,4,427,1708,338.62,26-10-2021
972,108,Lakme Lipstick,Makeup,2,860,1720,300.55,02-02-2022
973,54,Biotique Cream,Skincare,1,1235,1235,370.36,18-03-2019
974,293,Nykaa Nail Polish,Makeup,2,324,648,220.04,20-12-2022
975,300,Plum Serum,Skincare,2,420,840,241.57,19-12-2017
976,294,Lakme Lipstick,Makeup,5,1168,5840,1512.65,05-07-2022
977,61,Colorbar Eyeliner,Makeup,3,861,2583,582.84,04-10-2017
978,202,Plum Serum,Skincare,2,1342,2684,606.22,13-01-2017
979,106,Plum Serum,Skincare,1,1479,1479,310.49,22-06-2021
980,186,Colorbar Eyeliner,Makeup,2,1038,2076,260.66,18-01-2018
981,81,Minimalist Sunscreen,Skincare,4,1258,5032,1246.48,22-03-2021
982,152,Mamaearth Face Wash,Skincare,5,257,1285,426.13,14-04-2017
983,200,Plum Serum,Skincare,1,1354,1354,379.3,04-04-2020
984,255,Mamaearth Face Wash,Skincare,5,1142,5710,1408.99,09-11-2021
985,26,Maybelline Mascara,Makeup,1,285,285,43.69,10-05-2021
986,283,Nykaa Nail Polish,Makeup,5,450,2250,584.64,05-04-2018
987,20,Biotique Cream,Skincare,1,1254,1254,192.07,02-06-2022
988,169,LOreal Shampoo,Haircare,2,1452,2904,804.74,03-05-2022
989,240,Maybelline Mascara,Makeup,5,866,4330,444.54,21-05-2021
990,149,Minimalist Sunscreen,Skincare,4,844,3376,644.73,18-01-2022
991,39,Minimalist Sunscreen,Skincare,5,1325,6625,895.96,13-08-2022
992,16,Biotique Cream,Skincare,5,465,2325,668.27,07-10-2018
993,33,LOreal Shampoo,Haircare,5,279,1395,382.51,09-01-2020
994,174,Himalaya Face Pack,Skincare,3,727,2181,383.26,21-02-2019
995,135,Biotique Cream,Skincare,4,974,3896,624.73,20-12-2020
996,209,Himalaya Face Pack,Skincare,3,776,2328,437.71,22-10-2017
997,6,Lakme Lipstick,Makeup,4,214,856,293.86,05-11-2019
998,196,LOreal Shampoo,Haircare,4,1493,5972,2088.12,02-03-2018
999,247,Mamaearth Face Wash,Skincare,1,1459,1459,489.21,23-05-2020
1000,250,Colorbar Eyeliner,Makeup,4,557,2228,615.3,20-11-2021
1001,50,Lakme Lipstick,Makeup,2,1272,2544,319.45,17-11-2021
1002,148,Minimalist Sunscreen,Skincare,2,1309,2618,671.3,02-10-2022
1003,290,Biotique Cream,Skincare,5,817,4085,700.8,26-02-2021
1004,238,Maybelline Mascara,Makeup,1,539,539,96.04,01-11-2022
1005,107,Minimalist Sunscreen,Skincare,3,919,2757,689.21,24-08-2021
1006,71,Mamaearth Face Wash,Skincare,5,1009,5045,1443.56,18-06-2018
1007,168,Himalaya Face Pack,Skincare,4,1329,5316,941.31,10-09-2022
1008,86,Plum Serum,Skincare,4,1298,5192,1042.84,15-04-2017
1009,86,Biotique Cream,Skincare,2,255,510,128.75,24-12-2020
1010,292,Himalaya Face Pack,Skincare,4,669,2676,329.18,26-04-2020
1011,266,Colorbar Eyeliner,Makeup,5,926,4630,904.78,14-04-2022
1012,40,Biotique Cream,Skincare,4,789,3156,474.85,27-11-2021
1013,184,Himalaya Face Pack,Skincare,1,1456,1456,151.99,17-08-2022
1014,18,Colorbar Eyeliner,Makeup,5,452,2260,457.82,19-09-2021
1015,190,Colorbar Eyeliner,Makeup,2,935,1870,541.71,09-07-2019
1016,54,Mamaearth Face Wash,Skincare,3,1146,3438,439.91,28-02-2019
1017,197,Maybelline Mascara,Makeup,2,1359,2718,496.8,06-12-2020
1018,201,Nykaa Nail Polish,Makeup,3,1303,3909,1117.24,31-12-2017
1019,151,Maybelline Mascara,Makeup,4,432,1728,225.6,27-11-2020
1020,104,Nykaa Nail Polish,Makeup,4,857,3428,632.96,16-10-2022
1021,20,Colorbar Eyeliner,Makeup,4,543,2172,625.25,13-06-2019
1022,53,LOreal Shampoo,Haircare,3,606,1818,362.22,24-12-2021
1023,45,Plum Serum,Skincare,5,864,4320,1413.42,08-11-2020
1024,13,Lakme Lipstick,Makeup,1,764,764,158.79,17-06-2022
1025,239,Maybelline Mascara,Makeup,5,1321,6605,1010.77,28-02-2019
1026,230,Himalaya Face Pack,Skincare,1,717,717,121.9,19-06-2021
1027,109,Mamaearth Face Wash,Skincare,3,820,2460,584.24,28-12-2019
1028,20,Biotique Cream,Skincare,4,1329,5316,1803.53,17-12-2021
1029,169,Minimalist Sunscreen,Skincare,3,845,2535,291.83,04-04-2019
1030,158,Maybelline Mascara,Makeup,1,518,518,79.59,20-11-2021
1031,101,Mamaearth Face Wash,Skincare,4,824,3296,1129.17,17-04-2017
1032,125,Nykaa Nail Polish,Makeup,4,542,2168,524.09,17-08-2019
1033,289,Mamaearth Face Wash,Skincare,1,1116,1116,282.81,23-10-2022
1034,35,Biotique Cream,Skincare,3,208,624,87.61,31-07-2022
1035,63,Biotique Cream,Skincare,3,612,1836,543.82,08-08-2022
1036,94,Plum Serum,Skincare,2,1186,2372,503.35,28-11-2019
1037,211,Lakme Lipstick,Makeup,5,1085,5425,929.52,17-05-2019
1038,158,Lakme Lipstick,Makeup,2,1322,2644,529.91,20-04-2017
1039,60,Nykaa Nail Polish,Makeup,1,667,667,163.69,09-08-2017
1040,280,Himalaya Face Pack,Skincare,2,501,1002,299.02,14-11-2019
1041,191,Nykaa Nail Polish,Makeup,2,220,440,50.21,01-10-2018
1042,262,Lakme Lipstick,Makeup,5,1347,6735,1583.25,31-05-2018
1043,209,Plum Serum,Skincare,2,898,1796,270.51,21-02-2018
1044,152,Biotique Cream,Skincare,1,268,268,56.09,19-03-2019
1045,76,Minimalist Sunscreen,Skincare,3,1290,3870,827.07,17-06-2018
1046,199,Nykaa Nail Polish,Makeup,5,1137,5685,1761,18-02-2020
1047,9,Nykaa Nail Polish,Makeup,3,431,1293,177.52,13-10-2020
1048,189,Minimalist Sunscreen,Skincare,5,1262,6310,1640.77,16-08-2018
1049,70,Colorbar Eyeliner,Makeup,3,213,639,130.03,18-11-2021
1050,9,Biotique Cream,Skincare,5,528,2640,543.73,21-04-2019
1051,135,Nykaa Nail Polish,Makeup,2,1307,2614,909.94,07-04-2020
1052,273,Colorbar Eyeliner,Makeup,1,948,948,294.81,03-11-2022
1053,68,Lakme Lipstick,Makeup,5,378,1890,424.33,21-08-2020
1054,80,Lakme Lipstick,Makeup,1,498,498,90.27,26-07-2020
1055,224,Colorbar Eyeliner,Makeup,3,566,1698,294.16,18-02-2018
1056,32,Himalaya Face Pack,Skincare,3,395,1185,120.34,01-11-2021
1057,54,Maybelline Mascara,Makeup,2,1271,2542,414.88,11-09-2019
1058,46,Lakme Lipstick,Makeup,2,1359,2718,411.48,14-12-2020
1059,269,Lakme Lipstick,Makeup,4,583,2332,669.86,22-07-2021
1060,71,Himalaya Face Pack,Skincare,5,719,3595,1174.83,05-01-2021
1061,226,Minimalist Sunscreen,Skincare,2,946,1892,308.96,03-09-2017
1062,89,Mamaearth Face Wash,Skincare,2,969,1938,610.23,25-11-2022
1063,101,Minimalist Sunscreen,Skincare,4,1036,4144,1322.69,21-10-2022
1064,295,Himalaya Face Pack,Skincare,5,1185,5925,882.4,10-12-2017
1065,148,Maybelline Mascara,Makeup,4,386,1544,163.02,20-05-2019
1066,97,Mamaearth Face Wash,Skincare,1,1190,1190,309.46,18-03-2020
1067,226,Plum Serum,Skincare,4,381,1524,471.67,22-01-2018
1068,268,Mamaearth Face Wash,Skincare,5,254,1270,350.01,16-03-2019
1069,148,LOreal Shampoo,Haircare,4,749,2996,705.06,09-11-2017
1070,107,Maybelline Mascara,Makeup,3,1150,3450,828.03,09-10-2018
1071,212,Colorbar Eyeliner,Makeup,5,1156,5780,1349.72,01-09-2020
1072,153,Biotique Cream,Skincare,1,1346,1346,268.83,16-07-2018
1073,171,Colorbar Eyeliner,Makeup,4,646,2584,637.48,22-03-2020
1074,20,Lakme Lipstick,Makeup,1,1177,1177,386.43,17-08-2020
1075,300,Mamaearth Face Wash,Skincare,1,979,979,228.53,20-05-2019
1076,126,Mamaearth Face Wash,Skincare,2,871,1742,396.84,07-07-2017
1077,39,Maybelline Mascara,Makeup,3,428,1284,445.47,23-06-2022
1078,271,Himalaya Face Pack,Skincare,2,813,1626,498.72,03-06-2022
1079,110,LOreal Shampoo,Haircare,3,1253,3759,730.18,11-07-2019
1080,284,Plum Serum,Skincare,2,311,622,177.54,24-06-2020
1081,74,Minimalist Sunscreen,Skincare,4,1076,4304,1335.53,08-12-2020
1082,135,Plum Serum,Skincare,1,744,744,252.13,19-11-2018
1083,172,Mamaearth Face Wash,Skincare,2,260,520,178.08,06-12-2017
1084,202,LOreal Shampoo,Haircare,3,698,2094,291.88,12-02-2020
1085,12,LOreal Shampoo,Haircare,5,545,2725,867.31,28-08-2022
1086,183,LOreal Shampoo,Haircare,4,1033,4132,710.98,29-11-2018
1087,293,Minimalist Sunscreen,Skincare,5,1027,5135,578.65,23-02-2020
1088,25,Biotique Cream,Skincare,1,213,213,46.46,27-06-2017
1089,68,Mamaearth Face Wash,Skincare,2,616,1232,419.55,14-03-2017
1090,41,Maybelline Mascara,Makeup,4,1196,4784,1285.25,19-06-2020
1091,145,Himalaya Face Pack,Skincare,3,946,2838,604.46,26-06-2017
1092,230,Lakme Lipstick,Makeup,4,1155,4620,1378.8,22-09-2019
1093,58,Nykaa Nail Polish,Makeup,2,201,402,139.35,09-12-2020
1094,216,Himalaya Face Pack,Skincare,5,740,3700,1185.75,16-04-2017
1095,21,LOreal Shampoo,Haircare,1,714,714,154.3,04-02-2022
1096,205,Plum Serum,Skincare,4,1287,5148,1209.4,17-01-2019
1097,228,Maybelline Mascara,Makeup,2,1085,2170,597.4,27-11-2017
1098,164,LOreal Shampoo,Haircare,5,929,4645,1124.49,21-05-2020
1099,25,Minimalist Sunscreen,Skincare,5,1228,6140,774.53,09-07-2019
1100,172,Lakme Lipstick,Makeup,2,1329,2658,350.26,06-12-2019
1101,215,Biotique Cream,Skincare,1,574,574,184.04,26-07-2019
1102,85,Nykaa Nail Polish,Makeup,4,749,2996,454.44,07-06-2022
1103,271,Biotique Cream,Skincare,1,782,782,219.9,15-07-2018
1104,256,Maybelline Mascara,Makeup,2,1226,2452,431.92,07-07-2017
1105,210,Himalaya Face Pack,Skincare,2,662,1324,134.26,07-01-2021
1106,271,Minimalist Sunscreen,Skincare,1,665,665,180.71,21-07-2021
